curso,sem,ano,disc,final
ECO,19.2,19,INFERENCIA ESTATISTICA,3.23
ECO,19.2,19,INFERENCIA ESTATISTICA,8.16
ECO,19.2,19,INFERENCIA ESTATISTICA,9.99
ECO,19.2,19,INFERENCIA ESTATISTICA,3.92
ECO,19.2,19,INFERENCIA ESTATISTICA,6.1
ECO,19.2,19,INFERENCIA ESTATISTICA,7.23
ECO,19.2,19,INFERENCIA ESTATISTICA,0.65
ECO,19.2,19,INFERENCIA ESTATISTICA,2.39
ECO,19.2,19,INFERENCIA ESTATISTICA,8.32
ECO,19.2,19,INFERENCIA ESTATISTICA,7.46
ECO,19.2,19,INFERENCIA ESTATISTICA,10
ECO,19.2,19,INFERENCIA ESTATISTICA,4.21
ECO,19.2,19,INFERENCIA ESTATISTICA,8.42
ECO,19.2,19,INFERENCIA ESTATISTICA,5.88
ECO,19.2,19,INFERENCIA ESTATISTICA,8.88
ECO,19.2,19,INFERENCIA ESTATISTICA,6.75
ECO,19.2,19,INFERENCIA ESTATISTICA,7.57
ECO,19.2,19,INFERENCIA ESTATISTICA,3.85
ADM,22.1,22,INFERENCIA ESTATISTICA,6.08
ADM,22.1,22,INFERENCIA ESTATISTICA,8.06
ADM,22.1,22,INFERENCIA ESTATISTICA,9.07
ADM,22.1,22,INFERENCIA ESTATISTICA,7.86
ADM,22.1,22,INFERENCIA ESTATISTICA,8.2
ADM,22.1,22,INFERENCIA ESTATISTICA,8.39
ADM,22.1,22,INFERENCIA ESTATISTICA,7.6
ADM,22.1,22,INFERENCIA ESTATISTICA,8.47
ADM,22.1,22,INFERENCIA ESTATISTICA,6.47
ADM,22.1,22,INFERENCIA ESTATISTICA,6.75
ADM,22.1,22,INFERENCIA ESTATISTICA,10
ADM,22.1,22,INFERENCIA ESTATISTICA,5.69
ADM,22.1,22,INFERENCIA ESTATISTICA,8.68
ADM,22.1,22,INFERENCIA ESTATISTICA,9.14
ADM,22.1,22,INFERENCIA ESTATISTICA,5.9
ADM,22.1,22,INFERENCIA ESTATISTICA,7.54
ADM,22.1,22,INFERENCIA ESTATISTICA,10
ADM,22.1,22,INFERENCIA ESTATISTICA,5.95
ADM,22.1,22,INFERENCIA ESTATISTICA,5.41
ADM,22.1,22,INFERENCIA ESTATISTICA,6.36
ADM,22.1,22,INFERENCIA ESTATISTICA,7.4
ADM,22.1,22,INFERENCIA ESTATISTICA,7.44
ADM,22.1,22,INFERENCIA ESTATISTICA,6.19
ADM,22.1,22,INFERENCIA ESTATISTICA,10
ADM,22.1,22,INFERENCIA ESTATISTICA,7.33
ADM,22.1,22,INFERENCIA ESTATISTICA,7.93
ADM,22.1,22,INFERENCIA ESTATISTICA,7.48
ADM,22.1,22,INFERENCIA ESTATISTICA,9.53
ADM,22.1,22,INFERENCIA ESTATISTICA,8.65
ADM,22.1,22,INFERENCIA ESTATISTICA,5.75
ADM,22.1,22,INFERENCIA ESTATISTICA,7.94
ADM,22.1,22,INFERENCIA ESTATISTICA,6.82
ADM,22.1,22,INFERENCIA ESTATISTICA,7.68
ADM,22.1,22,INFERENCIA ESTATISTICA,8.83
ADM,22.1,22,INFERENCIA ESTATISTICA,7.9
ADM,22.1,22,INFERENCIA ESTATISTICA,9.21
ADM,22.1,22,INFERENCIA ESTATISTICA,9.32
ADM,22.1,22,INFERENCIA ESTATISTICA,8.57
ADM,22.1,22,INFERENCIA ESTATISTICA,9.41
ADM,22.1,22,INFERENCIA ESTATISTICA,7.87
ADM,22.1,22,INFERENCIA ESTATISTICA,6.85
ADM,22.1,22,INFERENCIA ESTATISTICA,9.88
ADM,22.1,22,INFERENCIA ESTATISTICA,6.02
ADM,22.1,22,INFERENCIA ESTATISTICA,8.64
ADM,22.1,22,INFERENCIA ESTATISTICA,9.62
ADM,22.1,22,INFERENCIA ESTATISTICA,7.86
ADM,22.1,22,INFERENCIA ESTATISTICA,7.25
ADM,22.1,22,INFERENCIA ESTATISTICA,10
ADM,22.1,22,INFERENCIA ESTATISTICA,8.71
ADM,22.1,22,INFERENCIA ESTATISTICA,6.86
ADM,22.2,22,INFERENCIA ESTATISTICA,9.65
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,8.06
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,7.72
ADM,22.2,22,INFERENCIA ESTATISTICA,7.65
ADM,22.2,22,INFERENCIA ESTATISTICA,8.66
ADM,22.2,22,INFERENCIA ESTATISTICA,8.87
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,7.71
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,6.49
ADM,22.2,22,INFERENCIA ESTATISTICA,5.04
ADM,22.2,22,INFERENCIA ESTATISTICA,4.51
ADM,22.2,22,INFERENCIA ESTATISTICA,8.48
ADM,22.2,22,INFERENCIA ESTATISTICA,4.73
ADM,22.2,22,INFERENCIA ESTATISTICA,4.88
ADM,22.2,22,INFERENCIA ESTATISTICA,7.42
ADM,22.2,22,INFERENCIA ESTATISTICA,5.94
ADM,22.2,22,INFERENCIA ESTATISTICA,5.54
ADM,22.2,22,INFERENCIA ESTATISTICA,7.01
ADM,22.2,22,INFERENCIA ESTATISTICA,8.02
ADM,22.2,22,INFERENCIA ESTATISTICA,8.7
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,6.62
ADM,22.2,22,INFERENCIA ESTATISTICA,5.94
ADM,22.2,22,INFERENCIA ESTATISTICA,8.55
ADM,22.2,22,INFERENCIA ESTATISTICA,9.7
ADM,22.2,22,INFERENCIA ESTATISTICA,5.45
ADM,22.2,22,INFERENCIA ESTATISTICA,8.16
ADM,22.2,22,INFERENCIA ESTATISTICA,9.11
ADM,22.2,22,INFERENCIA ESTATISTICA,5.81
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,8.18
ADM,22.2,22,INFERENCIA ESTATISTICA,8.52
ADM,22.2,22,INFERENCIA ESTATISTICA,6.47
ADM,22.2,22,INFERENCIA ESTATISTICA,7.12
ADM,22.2,22,INFERENCIA ESTATISTICA,8.63
ADM,22.2,22,INFERENCIA ESTATISTICA,7.77
ADM,22.2,22,INFERENCIA ESTATISTICA,6.54
ADM,22.2,22,INFERENCIA ESTATISTICA,8.62
ADM,22.2,22,INFERENCIA ESTATISTICA,7.4
ADM,22.2,22,INFERENCIA ESTATISTICA,7.57
ADM,22.2,22,INFERENCIA ESTATISTICA,9.9
ADM,22.2,22,INFERENCIA ESTATISTICA,8.18
ADM,22.2,22,INFERENCIA ESTATISTICA,7.75
ADM,22.2,22,INFERENCIA ESTATISTICA,8.76
ADM,22.2,22,INFERENCIA ESTATISTICA,10
ADM,22.2,22,INFERENCIA ESTATISTICA,4.96
ECO,22.1,22,INFERENCIA ESTATISTICA,10
ECO,22.1,22,INFERENCIA ESTATISTICA,5.94
ECO,22.1,22,INFERENCIA ESTATISTICA,6.07
ECO,22.1,22,INFERENCIA ESTATISTICA,8.62
ECO,22.1,22,INFERENCIA ESTATISTICA,8.01
ECO,22.1,22,INFERENCIA ESTATISTICA,7.9
ECO,22.1,22,INFERENCIA ESTATISTICA,6.99
ECO,22.1,22,INFERENCIA ESTATISTICA,9.88
ECO,22.1,22,INFERENCIA ESTATISTICA,7.95
ECO,22.1,22,INFERENCIA ESTATISTICA,7.67
ECO,22.1,22,INFERENCIA ESTATISTICA,8.53
ECO,22.1,22,INFERENCIA ESTATISTICA,6.35
ECO,22.1,22,INFERENCIA ESTATISTICA,10
ECO,22.1,22,INFERENCIA ESTATISTICA,10
ECO,22.1,22,INFERENCIA ESTATISTICA,5.29
ECO,22.1,22,INFERENCIA ESTATISTICA,8.49
ECO,22.1,22,INFERENCIA ESTATISTICA,10
ECO,22.1,22,INFERENCIA ESTATISTICA,9.5
ECO,22.1,22,INFERENCIA ESTATISTICA,7.22
ECO,22.1,22,INFERENCIA ESTATISTICA,6.71
ECO,22.2,22,INFERENCIA ESTATISTICA,6.67
ECO,22.2,22,INFERENCIA ESTATISTICA,10
ECO,22.2,22,INFERENCIA ESTATISTICA,8.15
ECO,22.2,22,INFERENCIA ESTATISTICA,9.44
ECO,22.2,22,INFERENCIA ESTATISTICA,9.92
ECO,22.2,22,INFERENCIA ESTATISTICA,7.44
ECO,22.2,22,INFERENCIA ESTATISTICA,10
ECO,22.2,22,INFERENCIA ESTATISTICA,7.72
ECO,22.2,22,INFERENCIA ESTATISTICA,7.13
ECO,22.2,22,INFERENCIA ESTATISTICA,7.15
ECO,22.2,22,INFERENCIA ESTATISTICA,6.97
ECO,22.2,22,INFERENCIA ESTATISTICA,9.26
ECO,22.2,22,INFERENCIA ESTATISTICA,8.05
ECO,22.2,22,INFERENCIA ESTATISTICA,6.74
ECO,22.2,22,INFERENCIA ESTATISTICA,8.58
ECO,22.2,22,INFERENCIA ESTATISTICA,5.45
ECO,22.2,22,INFERENCIA ESTATISTICA,5.05
ECO,22.2,22,INFERENCIA ESTATISTICA,10
ECO,22.2,22,INFERENCIA ESTATISTICA,6.45
ECO,22.2,22,INFERENCIA ESTATISTICA,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.92
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,3.84
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.6
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.03
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.08
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.5
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,3.14
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.31
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,9
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.98
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.01
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.76
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.55
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.49
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.52
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.85
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.93
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.57
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.86
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,4.26
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.52
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.44
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.37
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.01
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.34
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.66
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.84
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,0.69
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.38
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,3.91
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.74
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,1.07
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.42
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,1.62
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,3.55
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,9.05
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.26
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,2.94
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.54
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.26
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.96
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.14
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.38
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,9.79
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.83
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.22
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.69
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.24
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.55
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,9.15
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.17
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.73
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.21
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.66
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.65
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.03
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.1
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.39
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.4
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.53
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.18
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.18
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,1.43
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.97
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.9
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,9.21
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.02
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.92
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.38
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.74
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,4.33
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,4.93
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.49
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,3.37
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.06
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,4.4
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.83
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.1
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,5.23
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.69
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,9.85
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,3.87
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,7.91
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.08
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,9.59
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.48
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.28
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,8.23
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.1,19,FIRMA E EQUILIBRIO GERAL,6.54
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,2.1
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,5.87
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,3.47
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,8.55
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,4.07
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,7.06
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,7.05
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,9.92
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,9.37
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,3.88
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.82
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.16
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,9.44
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,8.4
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,5.95
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,8.23
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,5.45
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.82
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,8.59
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,7.17
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,7.5
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,3.44
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.37
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,5.07
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.06
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,8.35
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,2.88
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,5.75
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,4.09
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.24
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.04
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,4.18
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,3.29
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.3
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,9.13
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,1.91
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,7.36
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,7.36
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.12
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,5.28
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,5.29
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,6.35
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,9.76
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,9.19
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,9.98
ADM,19.2,19,FIRMA E EQUILIBRIO GERAL,8.56
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,7.1
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,3.58
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,3.64
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,4.56
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,4.79
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,6.49
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,6.64
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,10
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,9.88
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,5.38
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,7.22
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,6.12
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,6.14
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,1.91
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,5.23
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,8.69
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,7.41
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,7.55
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,8.94
ECO,19.1,19,FIRMA E EQUILIBRIO GERAL,4.35
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,3.14
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,9.96
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,7.09
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,4.37
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,2.61
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,7.38
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,6.44
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,7.69
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,5.56
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,9.13
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,9.41
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,10
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,4.98
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,5.82
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,9.97
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,6.59
ECO,19.2,19,FIRMA E EQUILIBRIO GERAL,8.67
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.98
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.15
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.24
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.93
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.04
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.18
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.66
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.5
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.26
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.41
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.32
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.54
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.51
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.34
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.91
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.02
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.48
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.49
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.74
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.93
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.06
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.65
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.08
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.37
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.11
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.89
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,9.18
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,9.07
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.96
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,9.11
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.99
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.68
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.72
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.25
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,9.17
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.74
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.83
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.25
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.48
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.63
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.79
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.43
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,9.65
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.75
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.23
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.75
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,5.06
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,7.41
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,6.65
ADM,22.1,22,FIRMA E EQUILIBRIO GERAL,8.1
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.41
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,5.2
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,5.49
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,10
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,5.91
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.3
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.82
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.46
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.68
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,4.98
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.54
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.49
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,8.28
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.8
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.91
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.22
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,8.39
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.74
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.7
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.27
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.65
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,8.03
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.2
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.7
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.55
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,5.55
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.45
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.15
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.61
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.44
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,5.84
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,4.82
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,9.44
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.87
