age,gender,marriage_status,studies,dependents,last_usage_time,working,wage,type_housing,own_home,home_value,credit_cards_qty,cars_qty,score
41,M,casado,doutorado,4,40,1,82.35233584,2,1,1397,2,1,822
48,M,solteiro,mestrado,1,40,1,127.8201418,2,1,163,2,1,580.5
49,F,solteiro,doutorado,1,41,1,97.93975838,6,0,0,1,1,488.7
38,F,solteiro,graduacao,0,30,1,18.73707985,3,0,0,1,1,389.7
35,F,solteiro,ensino fundam,0,27,0,0,3,0,0,1,1,316.8
48,F,casado,graduacao,3,40,1,20.16032907,3,1,279,1,1,441
42,M,na,doutorado,3,38,1,127.7772501,1,1,445,1,0,655
42,M,solteiro,mestrado,0,34,1,125.4849848,3,0,0,1,1,567
47,F,casado,ensino medio,5,41,1,22.79240433,5,0,0,1,0,433
43,M,na,graduacao,5,35,1,122.7397314,3,1,253,1,1,400
36,M,casado,mestrado,3,28,1,117.8948081,3,1,230,1,0,533
53,F,casado,mestrado,3,47,1,18.02232205,6,0,0,1,0,352
48,M,solteiro,doutorado,0,42,1,100.0086397,2,1,478,1,0,432
42,F,casado,ensino fundam,1,34,1,21.45103108,3,1,415,1,1,463
55,F,divorciado,ensino medio,2,46,1,21.35854958,2,1,272,1,2,621
51,F,casado,ensino medio,2,44,1,18.07947074,5,0,0,1,1,352
42,F,casado,ensino medio,3,34,1,67.66110948,4,0,0,1,1,525
53,M,casado,ensino medio,1,47,1,129.0155102,4,0,0,1,0,362
54,M,solteiro,ensino fundam,0,47,1,198.4495091,3,0,0,1,0,552.6
49,M,casado,mestrado,2,43,1,102.3046697,6,0,0,1,0,527
55,M,casado,ensino fundam,2,48,1,134.3173601,4,0,0,1,0,592
48,F,solteiro,ensino medio,0,40,0,0,5,0,0,1,1,378
48,F,casado,ensino medio,2,33,1,71.1578705,4,0,0,1,2,576
34,F,divorciado,ensino medio,4,21,1,60.40326231,5,0,0,1,2,475
49,M,casado,mestrado,2,41,1,95.25419583,6,0,0,1,1,381
33,F,solteiro,graduacao,0,26,1,62.56375748,3,0,0,1,0,383.4
37,M,solteiro,doutorado,0,31,1,179.1047989,3,0,0,1,1,652.05
48,F,solteiro,ensino medio,0,41,1,18.86934796,6,0,0,1,0,383.4
42,F,solteiro,graduacao,0,36,1,40.65686357,1,1,1622,1,1,705.6
26,F,solteiro,ensino medio,0,14,1,56.69961973,5,0,0,1,1,322.2
42,M,na,ensino medio,4,33,1,62.67195031,3,1,156,2,2,619
44,M,solteiro,ensino medio,1,39,1,115.3647423,2,1,1499,1,0,683.1
47,F,solteiro,ensino medio,0,37,1,98.62814109,1,1,216,1,1,581.4
35,M,na,graduacao,3,27,1,115.1288744,5,0,0,1,1,413
51,M,casado,doutorado,4,45,1,193.8092059,6,0,0,3,0,578.55
64,M,casado,ensino fundam,0,55,1,19.07506199,6,0,0,1,0,320
52,F,solteiro,mestrado,0,46,0,0,6,0,0,1,0,356.4
47,F,casado,ensino fundam,2,39,0,0,3,1,423,1,1,421.6
38,F,divorciado,ensino medio,3,33,0,0,6,0,0,1,1,506.4
40,M,divorciado,graduacao,2,34,1,64.44834777,3,1,434,1,0,381
38,F,solteiro,ensino fundam,0,31,1,21.38014602,4,0,0,1,0,412.2
45,M,na,ensino fundam,4,38,1,184.631911,3,1,191,1,1,445
39,M,casado,mestrado,3,33,1,61.11189208,5,0,0,1,0,373
51,F,casado,ensino medio,3,42,1,20.2095002,1,1,247,1,2,519
51,M,casado,graduacao,2,43,1,98.59529429,5,0,0,1,1,456
45,F,solteiro,graduacao,0,36,0,0,5,0,0,1,1,403.92
33,F,casado,ensino fundam,0,26,1,18.22431876,4,0,0,1,0,402
41,M,casado,graduacao,2,33,1,182.828771,4,0,0,1,1,523
47,M,divorciado,mestrado,3,40,1,191.9639654,2,1,164,2,2,735.42
45,M,casado,ensino medio,3,38,1,69.35592518,1,1,506,1,2,616
48,F,solteiro,mestrado,0,39,1,22.83007441,5,0,0,1,1,531.9
48,F,casado,ensino medio,4,42,1,65.50023773,3,1,173,2,0,397
56,M,casado,graduacao,2,47,1,101.8106675,5,0,0,1,2,619
43,F,casado,graduacao,2,28,1,22.99132535,4,0,0,1,0,357
51,F,casado,ensino fundam,3,43,1,19.28853585,5,0,0,1,1,496
54,M,solteiro,ensino medio,0,41,1,133.8322736,3,0,0,1,0,434.7
33,M,casado,ensino medio,2,26,1,114.8385752,4,0,0,1,1,480
53,F,casado,ensino fundam,1,46,1,69.21298448,2,1,243,1,1,452
65,F,solteiro,ensino fundam,0,52,1,21.84670514,3,0,0,2,1,560.7
51,M,casado,ensino medio,4,43,1,70.50074636,3,1,363,2,2,700
54,F,casado,ensino medio,3,47,1,19.61976817,5,0,0,1,0,458
44,F,casado,graduacao,3,39,0,0,3,0,0,1,2,645.6
26,F,solteiro,ensino fundam,0,11,0,0,4,0,0,1,0,219.6
47,F,solteiro,ensino fundam,1,33,1,17.17628397,3,0,0,1,1,295.2
50,F,casado,ensino fundam,4,44,1,23.14973004,4,0,0,1,0,470
41,M,solteiro,ensino medio,0,35,1,97.17364007,2,1,482,3,1,631.8
45,M,solteiro,ensino medio,0,36,1,98.04731339,6,0,0,1,1,549
58,F,casado,graduacao,2,51,1,76.68364582,4,0,0,1,1,598
62,M,casado,graduacao,1,53,1,71.73693149,5,0,0,1,1,538
42,F,casado,ensino medio,2,35,1,22.54077464,4,0,0,1,1,439
46,M,divorciado,ensino medio,4,39,1,99.60597127,4,0,0,1,1,539
50,F,divorciado,ensino medio,3,51,1,25.03613332,1,1,1507,2,0,857
43,M,casado,ensino medio,3,40,1,134.4945621,2,1,728,1,2,776
40,F,divorciado,graduacao,3,34,1,16.63830681,3,1,283,1,0,280
45,F,solteiro,mestrado,1,38,0,0,1,1,424,1,0,354.24
52,F,casado,ensino medio,3,45,1,73.52888851,3,1,508,1,1,521
36,M,casado,mestrado,3,29,1,59.82036187,6,0,0,1,1,342
55,M,casado,graduacao,2,50,1,206.3251335,3,1,484,1,1,663
46,F,solteiro,ensino fundam,1,40,1,78.6482774,2,1,941,1,1,689.4
53,F,solteiro,ensino medio,0,45,1,22.15004174,4,0,0,1,1,520.2
56,M,solteiro,ensino medio,0,48,1,74.17801629,1,1,511,1,1,540.9
36,M,casado,ensino medio,0,30,1,86.00057773,5,0,0,1,0,282
49,M,na,mestrado,4,43,1,101.2978499,6,0,0,2,1,706
65,M,casado,mestrado,1,53,1,72.44927568,3,1,180,1,1,505
41,M,solteiro,ensino fundam,2,34,1,124.3775061,1,1,443,1,0,448.2
46,F,casado,ensino fundam,2,33,1,20.03723119,2,1,290,1,1,431
54,F,solteiro,mestrado,0,47,0,0,6,0,0,1,1,499.68
56,M,solteiro,ensino medio,0,50,1,211.0991642,1,1,804,1,0,568.8
47,M,casado,ensino medio,2,41,1,76.07787229,2,1,844,1,1,683
44,F,na,ensino medio,2,36,1,22.07878815,2,1,430,1,1,511
51,F,casado,mestrado,3,41,1,21.60323672,5,0,0,1,2,561
45,F,solteiro,ensino fundam,1,36,1,18.81547246,5,0,0,1,1,421.2
39,M,na,doutorado,2,39,1,191.6624548,1,1,785,1,1,785.4
49,F,solteiro,mestrado,0,41,1,20.06543354,3,0,0,1,1,403.2
61,F,casado,ensino medio,0,53,1,18.77210184,3,1,245,1,1,440
26,M,divorciado,ensino fundam,1,18,1,55.94583243,3,1,266,1,1,408
57,M,solteiro,ensino medio,1,51,1,215.3179168,2,1,779,1,1,731.7
54,F,solteiro,mestrado,0,47,1,24.43154456,2,1,487,1,0,459.9
43,M,solteiro,graduacao,0,35,1,92.56278985,2,1,213,1,1,418.5
42,M,casado,ensino medio,3,37,1,81.85536365,2,1,1369,1,1,736
53,F,divorciado,doutorado,3,48,1,107.6735863,5,0,0,1,1,621
44,F,na,ensino fundam,3,38,1,22.9201307,6,0,0,1,0,467
44,F,solteiro,graduacao,0,36,1,68.54187345,4,0,0,1,0,346.5
46,F,divorciado,ensino fundam,4,40,1,23.07059441,4,0,0,1,0,422
40,F,casado,graduacao,3,34,1,73.86048521,2,1,844,2,1,677
39,F,casado,graduacao,1,29,1,62.99927862,6,0,0,1,2,541
47,M,divorciado,graduacao,2,47,0,0,1,1,777,2,1,628
60,F,solteiro,ensino fundam,0,54,1,18.9431834,5,0,0,1,0,339.3
55,F,solteiro,ensino fundam,0,47,1,74.80991919,3,0,0,1,1,578.7
47,F,casado,doutorado,5,37,1,98.89408862,3,1,246,1,2,560
42,M,casado,mestrado,4,34,1,21.32509844,4,0,0,1,1,479
31,F,casado,ensino medio,0,20,1,16.77430377,4,0,0,1,0,285
41,F,casado,ensino fundam,3,29,1,27.15687395,2,1,793,1,1,530
55,F,casado,ensino medio,1,47,1,70.75087685,5,0,0,1,0,548
37,F,solteiro,mestrado,0,28,1,121.7965458,3,0,0,1,1,552.6
51,M,casado,ensino medio,3,43,1,132.6614713,6,0,0,1,1,533
42,M,na,graduacao,3,35,1,64.2849856,6,0,0,1,0,468
39,F,casado,ensino fundam,0,34,1,62.27467129,3,1,246,2,0,345
53,M,solteiro,doutorado,1,47,1,201.2920159,3,0,0,1,1,693.63
49,M,casado,ensino fundam,4,48,1,153.5139292,1,1,1457,1,1,895
49,F,casado,graduacao,4,42,1,23.04792525,4,0,0,1,1,525
63,M,casado,ensino medio,0,54,1,70.99545295,4,0,0,1,0,496
53,F,solteiro,ensino fundam,0,45,1,22.46170437,4,0,0,1,1,498.6
45,M,solteiro,ensino fundam,1,37,1,189.4037484,3,0,0,1,1,476.1
45,F,casado,mestrado,3,39,1,21.43993035,4,0,0,1,0,432
45,F,casado,graduacao,4,36,0,0,4,0,0,1,1,402.4
38,M,casado,ensino medio,2,30,1,116.8874686,4,0,0,1,1,411
52,F,casado,mestrado,1,44,1,70.9158532,6,0,0,1,1,528
47,F,solteiro,ensino fundam,0,40,0,0,3,0,0,1,0,382.32
64,F,solteiro,ensino medio,0,54,0,0,3,0,0,1,0,398.16
45,F,solteiro,ensino medio,1,38,1,22.82783573,3,0,0,1,0,420.3
49,F,solteiro,ensino medio,0,42,1,23.39257106,5,0,0,1,0,451.8
61,M,casado,ensino medio,0,54,1,105.9130325,6,0,0,1,1,528
40,F,casado,ensino fundam,5,34,1,16.53536992,3,1,277,1,0,275
26,F,solteiro,ensino medio,0,17,1,55.77931208,6,0,0,1,1,292.5
45,M,na,graduacao,5,37,1,93.31719779,3,1,213,1,1,358
60,M,casado,graduacao,1,54,1,18.87438613,5,0,0,1,0,389
43,F,solteiro,ensino medio,0,36,1,18.76832745,5,0,0,1,0,335.7
60,M,solteiro,ensino medio,0,53,1,140.8240814,6,0,0,1,0,528.3
39,M,casado,graduacao,3,40,1,143.2151741,1,1,1566,1,0,771
41,F,solteiro,graduacao,0,33,1,66.59087957,4,0,0,1,1,428.4
50,F,casado,graduacao,2,42,1,72.37151745,6,0,0,1,1,589
50,M,casado,doutorado,3,41,1,99.14395526,6,0,0,1,2,541
53,F,casado,graduacao,1,45,1,18.3437846,6,0,0,1,1,427
44,F,na,mestrado,1,37,1,21.12261743,4,0,0,1,1,412
49,F,solteiro,mestrado,0,40,1,135.5697639,6,0,0,1,1,541.8
60,M,solteiro,graduacao,0,56,1,130.0946801,4,0,0,2,1,847.8
57,F,solteiro,mestrado,0,49,1,23.17599797,4,0,0,1,1,536.4
45,M,divorciado,ensino medio,2,37,1,62.28990951,3,1,289,1,1,378
44,M,na,ensino medio,3,37,1,17.08456504,5,0,0,1,0,395
30,M,solteiro,ensino fundam,0,23,1,111.0353476,5,0,0,1,0,357.3
35,M,solteiro,ensino medio,0,29,1,59.37111856,3,0,0,1,0,331.2
44,F,casado,ensino fundam,2,38,1,68.00410523,4,0,0,1,0,411
43,M,casado,ensino fundam,4,37,1,124.1011218,5,0,0,1,0,378
27,F,casado,graduacao,0,21,1,15.42312657,4,0,0,1,0,209
36,M,casado,ensino fundam,3,29,1,58.65353741,6,0,0,1,0,346
38,F,solteiro,ensino fundam,0,31,1,18.17094753,6,0,0,1,0,333.9
49,F,na,ensino medio,3,42,0,0,5,0,0,1,1,364.8
46,M,casado,ensino fundam,5,38,1,67.91390786,1,1,424,1,1,514
55,M,divorciado,doutorado,2,48,1,202.8162277,5,0,0,1,2,711.9
42,M,solteiro,ensino medio,0,36,1,95.13776906,4,0,0,1,0,364.5
65,M,solteiro,doutorado,0,54,1,76.06807587,5,0,0,1,0,488.7
54,F,casado,mestrado,3,46,1,67.93703305,5,0,0,1,1,438
36,F,casado,mestrado,2,28,0,0,5,0,0,1,1,288
42,F,solteiro,ensino medio,0,34,1,19.76795282,5,0,0,1,1,464.4
42,M,divorciado,graduacao,3,34,1,122.3942484,6,0,0,1,1,571
47,F,divorciado,ensino medio,4,39,1,18.60177495,1,1,186,1,1,460
34,F,solteiro,ensino fundam,0,28,1,17.66336848,3,0,0,1,0,259.2
60,M,casado,mestrado,0,54,1,102.8287359,6,0,0,1,0,430
38,M,casado,ensino medio,2,30,1,117.6678055,5,0,0,1,1,432
39,F,na,graduacao,3,31,0,0,4,0,0,1,1,453.6
30,F,solteiro,ensino fundam,0,21,1,17.15002115,4,0,0,1,1,309.6
43,F,divorciado,ensino fundam,2,35,0,0,4,0,0,1,1,419.2
45,F,casado,ensino medio,2,39,1,83.80323965,1,1,1278,1,1,736
58,M,solteiro,graduacao,0,52,1,198.5535489,4,0,0,1,0,345.6
47,F,solteiro,mestrado,0,41,1,22.02360482,3,0,0,1,0,379.8
50,M,casado,mestrado,1,42,1,67.01012546,5,0,0,1,1,508
53,M,na,ensino medio,3,48,1,78.06021922,2,1,777,1,1,681
44,F,solteiro,graduacao,1,36,1,66.08238471,4,0,0,1,1,469.8
34,M,solteiro,ensino medio,0,28,1,114.8983237,3,0,0,1,0,374.4
45,F,casado,ensino medio,1,37,1,22.54157272,5,0,0,1,1,530
42,F,solteiro,ensino fundam,0,36,1,22.36880193,6,0,0,1,0,419.4
56,M,casado,doutorado,2,48,1,101.488538,3,1,174,1,0,537
44,M,casado,doutorado,4,36,1,184.2780789,4,0,0,1,1,455.7
62,M,solteiro,ensino medio,0,53,1,142.9771432,4,0,0,1,1,553.5
50,M,casado,ensino medio,1,43,1,128.1756691,3,1,298,1,1,487
37,F,solteiro,ensino fundam,0,31,1,65.04465289,2,1,484,1,0,381.6
45,F,na,ensino fundam,4,38,1,24.11895714,1,1,558,1,1,470
58,F,casado,ensino medio,3,50,1,19.85258146,5,0,0,1,1,507
48,M,solteiro,ensino fundam,0,40,1,21.09469669,3,0,0,1,1,481.5
43,F,casado,ensino medio,4,36,1,21.33916447,4,0,0,1,1,431
35,F,casado,graduacao,2,27,1,16.94155157,3,1,191,1,1,326
50,F,casado,ensino medio,3,42,1,24.37638722,1,1,511,1,1,544
42,F,casado,ensino medio,4,38,1,82.50835701,2,1,1336,1,0,675
60,F,solteiro,graduacao,0,52,1,72.64583087,1,1,186,1,1,633.6
28,F,divorciado,ensino medio,1,22,1,18.68400883,4,0,0,1,0,322
48,F,casado,ensino fundam,3,42,1,23.2256047,3,1,471,1,0,462
28,F,divorciado,ensino medio,0,22,1,17.51827286,5,0,0,1,0,363
31,M,divorciado,graduacao,1,27,1,76.21628979,1,1,1418,2,0,738
47,F,casado,mestrado,3,41,0,0,4,0,0,1,0,472
46,F,divorciado,graduacao,2,39,1,22.0687885,1,1,414,1,1,477
32,M,casado,ensino medio,0,24,1,58.04338164,3,1,250,1,1,346
38,F,casado,ensino medio,2,31,1,18.03275794,5,0,0,1,1,386
46,M,casado,ensino fundam,3,38,1,128.0615655,4,0,0,1,1,555
48,F,casado,graduacao,4,41,1,66.66599732,4,0,0,1,1,386
46,F,na,ensino fundam,3,38,1,19.73462127,5,0,0,1,1,442
46,F,casado,graduacao,4,38,1,22.26019161,6,0,0,1,1,526
44,M,divorciado,ensino fundam,1,38,1,125.0124842,2,1,185,2,1,606
42,M,solteiro,graduacao,0,34,1,60.59932264,3,0,0,1,1,333
57,M,solteiro,mestrado,0,38,1,101.6323667,6,0,0,1,1,475.2
51,F,solteiro,ensino medio,0,44,1,77.3958357,3,0,0,1,0,547.2
59,F,casado,mestrado,1,51,1,20.06959813,5,0,0,1,1,434
48,F,solteiro,ensino medio,1,41,1,66.20913948,3,0,0,1,0,374.4
36,M,solteiro,doutorado,0,29,1,60.58776418,3,0,0,1,0,463.5
49,F,solteiro,ensino fundam,0,43,1,69.98368757,6,0,0,1,0,408.6
55,M,casado,graduacao,3,51,1,122.4581354,2,1,1351,1,0,747
46,F,na,graduacao,3,40,1,21.5717072,2,1,389,1,0,425
54,M,solteiro,graduacao,1,46,1,132.4442902,1,1,270,2,1,591.3
47,F,na,ensino medio,5,41,1,77.42416519,2,1,885,1,0,570
50,M,casado,doutorado,2,42,1,132.8823175,6,0,0,1,1,534
48,F,casado,mestrado,5,42,1,70.49637096,4,0,0,1,0,467
48,M,casado,ensino medio,3,42,1,67.8971068,5,0,0,1,0,418
49,M,casado,ensino medio,2,49,1,87.22823374,1,1,1428,2,1,786
36,M,solteiro,graduacao,0,30,1,115.6975841,6,0,0,1,0,288.9
54,F,solteiro,ensino medio,0,47,1,24.28681705,3,0,0,1,0,480.6
46,F,casado,mestrado,3,40,1,133.6690062,6,0,0,2,1,721
45,M,casado,ensino medio,0,37,1,99.01849526,4,0,0,1,1,527
48,F,solteiro,ensino medio,0,40,1,69.99554354,6,0,0,1,1,523.8
46,F,solteiro,ensino fundam,0,38,1,23.02408223,1,1,473,1,1,496.8
47,M,solteiro,doutorado,0,39,1,194.2641945,5,0,0,1,1,566.055
53,F,casado,ensino medio,2,52,1,125.6469769,1,1,1444,1,1,816
53,F,solteiro,mestrado,0,46,1,23.22759423,6,0,0,1,0,441.9
34,M,casado,ensino fundam,1,27,1,85.80125001,3,1,189,1,1,346
51,F,casado,ensino medio,2,47,1,94.24282527,1,1,1606,1,2,915
56,F,casado,graduacao,4,49,1,18.75864595,4,0,0,1,1,383
52,M,solteiro,graduacao,0,46,1,193.0333785,6,0,0,1,0,432.9
40,F,casado,mestrado,3,33,1,22.68489575,5,0,0,1,0,514
47,F,solteiro,mestrado,1,38,0,0,3,0,0,1,1,390.24
65,F,divorciado,ensino medio,0,52,1,20.98769199,3,1,171,1,2,647
26,M,solteiro,graduacao,0,19,1,80.09756689,6,0,0,1,0,236.7
53,F,solteiro,ensino fundam,0,46,1,29.68227241,2,1,796,1,0,591.3
45,M,solteiro,ensino medio,0,36,1,97.64155639,3,0,0,1,1,519.3
35,M,na,ensino medio,3,29,1,85.18739654,5,0,0,1,0,292
42,M,solteiro,doutorado,0,35,1,185.4997109,5,0,0,3,0,598.185
47,F,casado,ensino medio,2,39,1,70.59051432,1,1,462,1,1,550
49,M,casado,doutorado,4,43,1,94.41755058,3,1,155,1,0,296
37,F,solteiro,ensino fundam,0,30,1,64.55425572,4,0,0,1,0,398.7
37,M,casado,graduacao,1,30,1,173.4046588,6,0,0,1,1,401
34,F,solteiro,ensino fundam,0,26,1,21.17077348,2,1,484,1,1,439.2
61,M,solteiro,ensino medio,0,51,1,71.17415451,2,1,182,1,1,570.6
47,M,solteiro,ensino medio,0,30,1,126.1690417,4,0,0,1,0,370.8
49,M,na,mestrado,4,48,1,120.1078614,1,1,1450,1,1,820
52,F,casado,ensino fundam,3,44,1,69.23111737,6,0,0,1,1,544
38,M,solteiro,graduacao,0,29,1,93.02425802,5,0,0,1,1,460.8
52,F,solteiro,ensino medio,0,44,0,0,6,0,0,1,1,374.4
39,F,casado,ensino medio,1,31,1,18.30138035,6,0,0,1,0,481
60,F,casado,ensino medio,0,57,1,42.72428878,1,1,1426,1,0,789
46,M,solteiro,mestrado,1,38,1,126.643247,6,0,0,3,1,579.6
54,F,casado,mestrado,2,45,1,137.3389598,2,1,292,1,2,544
54,M,casado,ensino medio,4,48,1,99.9382416,3,1,220,1,0,434
38,F,casado,ensino fundam,2,37,1,37.52985587,3,0,0,1,1,786
64,F,solteiro,graduacao,0,52,1,25.86649516,6,0,0,1,1,630
50,M,casado,mestrado,1,45,1,129.7283624,5,0,0,1,1,603
50,M,divorciado,graduacao,4,43,1,133.0552365,4,0,0,1,1,517
58,F,casado,mestrado,2,51,1,71.06099801,6,0,0,1,1,497
45,M,casado,doutorado,2,37,1,124.0370786,6,0,0,1,1,464
56,M,casado,ensino fundam,0,49,1,132.337696,3,1,253,1,1,469
57,M,solteiro,graduacao,0,51,1,141.5647208,6,0,0,1,1,706.5
46,M,solteiro,ensino medio,0,39,1,126.1672632,4,0,0,1,0,440.1
48,F,casado,ensino fundam,1,40,1,22.38786421,2,1,412,1,1,505
47,F,casado,doutorado,2,41,1,74.84822769,2,1,708,1,1,604
42,M,na,graduacao,2,35,1,65.71848774,6,0,0,1,1,493
36,M,solteiro,ensino fundam,0,29,1,121.5710721,5,0,0,1,0,480.6
38,M,solteiro,graduacao,0,32,1,94.03369926,6,0,0,2,0,558.9
42,M,na,graduacao,4,36,1,121.3253691,5,0,0,3,0,479
41,M,casado,ensino fundam,4,35,1,21.51199993,1,1,463,1,0,428
44,M,casado,ensino fundam,2,37,1,121.2737674,6,0,0,1,1,334
61,F,solteiro,graduacao,0,54,1,29.3649191,3,0,0,1,0,560.7
34,F,solteiro,ensino medio,1,27,0,0,6,0,0,2,0,398.16
58,F,casado,ensino fundam,3,52,1,25.45581847,4,0,0,1,1,624
39,M,casado,graduacao,2,31,1,118.6199812,6,0,0,1,1,412
33,M,casado,ensino fundam,2,26,1,85.80612874,6,0,0,1,0,331
39,F,solteiro,mestrado,1,32,1,65.12873881,4,0,0,1,0,439.2
35,M,solteiro,mestrado,0,27,1,88.44765264,6,0,0,1,1,522
47,F,solteiro,doutorado,1,21,1,69.31512162,4,0,0,1,1,553.5
31,M,solteiro,ensino medio,0,13,1,35.66416134,4,0,0,1,1,640.8
55,F,casado,ensino medio,0,37,1,23.41357769,4,0,0,1,0,546
56,F,casado,graduacao,3,39,0,0,3,1,452,1,1,427.2
45,F,casado,graduacao,3,24,1,18.31871405,4,0,0,1,1,317
44,M,casado,ensino fundam,2,26,1,96.98475682,3,1,441,1,0,456
43,F,casado,ensino medio,5,20,1,23.26273976,5,0,0,1,1,511
55,M,solteiro,ensino fundam,0,32,1,99.41351726,3,0,0,1,1,407.7
35,M,casado,ensino medio,3,17,1,114.0583502,5,0,0,1,0,338
32,F,solteiro,ensino medio,0,16,1,17.33047311,5,0,0,1,0,231.3
57,M,divorciado,mestrado,0,35,1,140.6174809,4,0,0,1,2,577
26,F,solteiro,mestrado,0,11,0,0,6,0,0,1,0,233.28
42,M,casado,mestrado,3,23,1,95.10315854,6,0,0,1,1,474
51,F,solteiro,ensino medio,0,33,1,24.21946223,4,0,0,1,1,467.1
51,M,na,doutorado,2,31,1,192.5431655,6,0,0,1,1,453.6
45,M,na,graduacao,3,25,1,97.38930061,6,0,0,1,1,525
49,M,solteiro,ensino medio,1,28,1,128.3958325,5,0,0,1,1,544.5
33,F,solteiro,ensino medio,0,17,1,22.36068908,3,0,0,1,0,393.3
44,F,casado,ensino fundam,4,26,1,66.78578223,1,1,402,1,0,330
63,M,solteiro,doutorado,0,43,1,106.9076262,6,0,0,1,1,503.1
48,F,casado,ensino fundam,5,32,1,21.6992897,2,1,380,1,0,419
47,F,solteiro,graduacao,0,30,1,23.21066417,5,0,0,1,0,393.3
45,F,solteiro,mestrado,0,28,1,21.66189692,3,0,0,1,0,379.8
44,F,na,graduacao,2,34,0,0,3,1,223,3,1,501.6
55,F,na,ensino fundam,2,39,0,0,6,0,0,1,1,403.2
60,F,casado,ensino medio,1,39,1,69.89500942,5,0,0,1,1,411
26,F,solteiro,ensino fundam,0,13,1,16.92533197,5,0,0,1,0,243
39,F,solteiro,mestrado,0,33,1,19.92883209,3,0,0,1,0,423
61,F,solteiro,ensino medio,0,53,1,73.1657798,3,0,0,1,1,542.7
35,F,solteiro,ensino fundam,0,29,1,19.86899109,5,0,0,1,0,301.5
44,M,solteiro,doutorado,0,43,1,209.2576517,1,1,1424,2,1,824.985
50,F,casado,mestrado,2,44,0,0,6,0,0,1,0,308
58,F,casado,ensino medio,1,56,1,131.0744324,1,1,1468,2,1,891
42,F,casado,mestrado,2,36,0,0,6,0,0,1,0,320
41,M,casado,graduacao,4,33,1,96.07831618,5,0,0,1,1,525
42,F,casado,ensino fundam,4,36,1,20.75437725,3,1,377,1,0,409
51,F,solteiro,ensino medio,0,43,1,23.68904553,6,0,0,1,1,484.2
45,M,divorciado,mestrado,1,37,1,22.10149599,4,0,0,1,1,511
63,F,solteiro,ensino medio,0,52,1,21.66922132,5,0,0,1,1,605.7
56,M,solteiro,graduacao,0,49,1,105.1668717,2,1,410,1,0,517.5
49,F,casado,ensino fundam,3,42,1,71.71352013,6,0,0,1,1,560
44,M,na,graduacao,2,36,1,94.7836153,5,0,0,1,1,559
46,M,solteiro,ensino medio,1,38,1,63.29364453,5,0,0,1,1,400.5
30,M,casado,ensino fundam,0,29,1,106.1910065,1,1,1563,1,1,800
53,M,divorciado,mestrado,2,54,1,153.5292407,1,1,1302,1,0,788
33,M,casado,doutorado,2,25,1,84.98328898,3,1,174,1,1,349
64,F,solteiro,ensino medio,0,54,1,24.57899827,4,0,0,1,0,531.9
43,F,solteiro,graduacao,1,37,1,26.98288874,1,1,771,1,0,442.8
52,M,casado,ensino fundam,2,46,1,202.1735386,3,1,404,1,1,723
41,F,casado,ensino medio,2,35,1,66.48812131,6,0,0,1,0,512
47,M,casado,ensino fundam,5,39,1,20.13238207,4,0,0,1,1,405
53,F,solteiro,mestrado,0,45,1,22.13302613,5,0,0,1,1,477.9
43,F,casado,ensino medio,1,36,1,27.68530299,2,1,806,1,1,508
41,F,casado,ensino medio,3,32,1,21.42763959,6,0,0,1,2,685
54,F,casado,graduacao,3,48,1,73.2906271,5,0,0,1,0,512
50,M,solteiro,doutorado,0,45,1,198.4697488,6,0,0,1,0,667.17
51,F,casado,ensino fundam,2,45,1,66.41200404,3,1,154,1,0,379
41,M,solteiro,doutorado,0,24,1,177.5089966,3,0,0,1,0,295.785
50,M,na,doutorado,1,50,1,205.4997112,1,1,733,2,1,759.15
54,F,casado,ensino medio,3,48,1,18.45616982,4,0,0,1,0,358
51,F,solteiro,mestrado,0,43,1,72.82865689,5,0,0,1,1,534.6
48,M,divorciado,ensino medio,2,42,1,132.5171606,5,0,0,1,1,601
47,F,casado,doutorado,4,38,1,98.64424005,4,0,0,1,2,543
37,M,casado,graduacao,3,30,1,87.12630773,6,0,0,1,1,317
41,F,casado,ensino medio,2,34,1,66.77916234,6,0,0,1,1,462
41,F,solteiro,ensino medio,0,37,1,40.48407312,3,0,0,1,1,784.8
52,M,casado,ensino medio,3,46,1,104.2778386,3,1,453,1,1,632
34,F,casado,ensino medio,3,28,1,63.49619192,6,0,0,1,0,371
41,M,casado,ensino medio,3,35,1,191.6421948,2,1,773,1,1,641
49,F,solteiro,ensino medio,2,43,1,17.6920424,6,0,0,1,0,309.6
42,F,casado,ensino medio,3,35,1,22.3274573,4,0,0,1,1,451
58,F,solteiro,ensino medio,0,50,1,107.1855032,3,0,0,1,1,538.2
55,M,casado,ensino medio,2,48,1,196.1761346,3,1,159,1,1,409
41,F,divorciado,ensino fundam,4,35,0,0,3,1,454,1,0,332.8
44,M,divorciado,mestrado,5,37,1,95.97670146,5,0,0,1,1,475
32,M,na,graduacao,0,25,1,84.84534332,2,1,154,2,1,445
46,M,casado,ensino medio,3,39,1,63.6713319,5,0,0,1,1,374
55,M,casado,ensino medio,2,48,1,98.91821639,5,0,0,1,0,415
34,F,casado,ensino fundam,3,28,1,58.8205543,4,0,0,1,0,260
36,M,solteiro,doutorado,0,28,1,59.72530811,3,0,0,1,1,401.4
36,F,casado,mestrado,2,29,1,20.08355698,3,1,394,1,1,388
