,rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affair
386,5.0,27.0,9.0,2.0,1.0,14.0,2.0,4.0,True
387,4.0,32.0,9.0,1.0,2.0,14.0,5.0,5.0,True
388,4.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,True
389,4.0,42.0,23.0,1.0,3.0,12.0,3.0,3.0,True
390,4.0,27.0,9.0,2.0,2.0,16.0,4.0,4.0,True
391,4.0,32.0,16.5,3.0,2.0,17.0,4.0,2.0,True
392,4.0,27.0,6.0,2.0,2.0,16.0,4.0,5.0,True
393,4.0,37.0,16.5,2.0,2.0,14.0,4.0,5.0,True
394,5.0,27.0,6.0,1.0,3.0,16.0,4.0,4.0,True
395,2.0,27.0,6.0,1.0,2.0,12.0,2.0,2.0,True
396,4.0,22.0,2.5,1.0,1.0,12.0,2.0,2.0,True
397,3.0,37.0,13.0,1.0,2.0,12.0,3.0,2.0,True
398,4.0,42.0,23.0,2.0,2.0,14.0,3.0,5.0,True
399,5.0,22.0,2.5,0.0,1.0,14.0,3.0,2.0,True
400,3.0,42.0,23.0,2.0,1.0,17.0,4.0,6.0,True
401,4.0,32.0,16.5,2.0,3.0,12.0,3.0,4.0,True
402,1.0,32.0,16.5,3.0,3.0,14.0,3.0,4.0,True
403,5.0,27.0,13.0,2.0,3.0,12.0,3.0,2.0,True
404,3.0,27.0,6.0,0.0,1.0,17.0,5.0,4.0,True
405,5.0,42.0,23.0,5.5,2.0,14.0,4.0,4.0,True
406,4.0,32.0,16.5,1.0,3.0,16.0,4.0,5.0,True
407,2.0,22.0,2.5,0.0,1.0,12.0,3.0,2.0,True
408,2.0,42.0,23.0,1.0,3.0,14.0,4.0,2.0,True
409,2.0,22.0,6.0,0.0,2.0,12.0,3.0,4.0,True
410,4.0,27.0,6.0,0.0,1.0,16.0,5.0,1.0,True
411,4.0,42.0,23.0,1.0,4.0,17.0,3.0,2.0,True
412,5.0,42.0,23.0,2.0,1.0,12.0,3.0,2.0,True
413,4.0,27.0,6.0,2.0,2.0,16.0,4.0,2.0,True
414,3.0,22.0,2.5,0.0,1.0,12.0,3.0,2.0,True
415,3.0,27.0,13.0,3.0,2.0,14.0,5.0,5.0,True
416,4.0,32.0,13.0,2.0,2.0,14.0,4.0,5.0,True
417,4.0,27.0,9.0,3.0,3.0,14.0,4.0,3.0,True
418,3.0,32.0,9.0,1.0,2.0,14.0,3.0,4.0,True
419,3.0,27.0,9.0,2.0,1.0,14.0,4.0,2.0,True
420,5.0,37.0,16.5,5.5,3.0,12.0,2.0,2.0,True
421,3.0,27.0,6.0,1.0,4.0,14.0,3.0,5.0,True
422,2.0,27.0,9.0,1.0,1.0,14.0,5.0,3.0,True
423,4.0,27.0,2.5,0.0,2.0,17.0,4.0,6.0,True
424,4.0,32.0,13.0,1.0,1.0,20.0,4.0,4.0,True
425,1.0,42.0,23.0,4.0,3.0,12.0,3.0,4.0,True
426,4.0,32.0,16.5,1.0,1.0,14.0,5.0,5.0,True
427,1.0,42.0,23.0,5.5,2.0,12.0,2.0,2.0,True
428,4.0,37.0,13.0,1.0,2.0,12.0,3.0,5.0,True
429,4.0,32.0,16.5,2.0,2.0,14.0,5.0,5.0,True
430,4.0,42.0,23.0,3.0,2.0,14.0,4.0,4.0,True
431,5.0,27.0,6.0,1.0,3.0,14.0,3.0,6.0,True
432,3.0,37.0,16.5,4.0,3.0,12.0,3.0,2.0,True
433,3.0,37.0,23.0,3.0,3.0,9.0,4.0,2.0,True
434,4.0,37.0,16.5,2.0,2.0,12.0,3.0,4.0,True
435,3.0,27.0,6.0,2.0,1.0,14.0,4.0,5.0,True
436,4.0,37.0,13.0,0.0,3.0,12.0,3.0,2.0,True
437,2.0,27.0,2.5,1.0,3.0,16.0,4.0,4.0,True
438,4.0,42.0,23.0,5.5,3.0,12.0,5.0,5.0,True
439,3.0,32.0,16.5,3.0,2.0,12.0,2.0,2.0,True
440,4.0,37.0,16.5,3.0,2.0,12.0,5.0,2.0,True
441,3.0,42.0,13.0,0.0,3.0,12.0,4.0,4.0,True
442,4.0,37.0,13.0,4.0,3.0,14.0,4.0,2.0,True
443,2.0,32.0,16.5,4.0,2.0,14.0,5.0,4.0,True
444,3.0,27.0,13.0,2.0,1.0,14.0,4.0,4.0,True
445,5.0,22.0,2.5,0.0,2.0,14.0,4.0,5.0,True
446,4.0,22.0,2.5,1.0,2.0,14.0,4.0,5.0,True
447,3.0,32.0,2.5,0.0,1.0,16.0,4.0,5.0,True
448,5.0,27.0,6.0,2.0,3.0,14.0,3.0,5.0,True
449,5.0,32.0,16.5,3.0,4.0,12.0,2.0,3.0,True
450,2.0,42.0,23.0,2.0,3.0,16.0,4.0,5.0,True
451,5.0,22.0,6.0,2.0,3.0,14.0,2.0,4.0,True
452,5.0,42.0,23.0,2.0,1.0,14.0,4.0,5.0,True
453,4.0,22.0,6.0,0.0,2.0,14.0,3.0,3.0,True
454,3.0,32.0,16.5,4.0,3.0,14.0,3.0,4.0,True
455,3.0,32.0,16.5,2.0,2.0,14.0,3.0,5.0,True
456,4.0,42.0,16.5,1.0,3.0,17.0,4.0,5.0,True
457,1.0,37.0,16.5,3.0,2.0,12.0,3.0,5.0,True
458,3.0,32.0,13.0,1.0,3.0,20.0,4.0,4.0,True
459,3.0,27.0,2.5,0.0,3.0,14.0,5.0,5.0,True
460,5.0,22.0,2.5,2.0,1.0,14.0,5.0,4.0,True
461,3.0,42.0,23.0,5.5,3.0,12.0,3.0,2.0,True
462,4.0,27.0,9.0,2.0,3.0,12.0,2.0,2.0,True
463,3.0,32.0,16.5,2.0,3.0,12.0,2.0,4.0,True
464,4.0,32.0,16.5,3.0,2.0,14.0,3.0,4.0,True
465,3.0,27.0,2.5,2.0,2.0,16.0,4.0,4.0,True
466,4.0,32.0,6.0,2.0,2.0,14.0,4.0,4.0,True
467,1.0,42.0,23.0,2.0,1.0,12.0,2.0,3.0,True
468,4.0,22.0,2.5,0.0,2.0,16.0,5.0,1.0,True
469,3.0,22.0,6.0,0.0,2.0,12.0,3.0,4.0,True
470,2.0,42.0,23.0,5.5,3.0,17.0,4.0,4.0,True
471,3.0,27.0,13.0,2.0,2.0,12.0,2.0,4.0,True
472,4.0,27.0,9.0,2.0,3.0,12.0,2.0,2.0,True
473,5.0,32.0,16.5,3.0,3.0,17.0,4.0,4.0,True
474,5.0,32.0,16.5,2.0,1.0,14.0,4.0,6.0,True
475,5.0,32.0,16.5,3.0,3.0,14.0,2.0,5.0,True
476,3.0,27.0,9.0,2.0,2.0,12.0,2.0,3.0,True
477,2.0,27.0,6.0,1.0,3.0,12.0,4.0,4.0,True
478,4.0,22.0,2.5,2.0,2.0,12.0,5.0,2.0,True
479,5.0,27.0,6.0,2.0,4.0,20.0,4.0,4.0,True
480,3.0,22.0,2.5,0.0,2.0,14.0,3.0,2.0,True
481,2.0,32.0,9.0,0.0,1.0,16.0,5.0,4.0,True
482,4.0,37.0,16.5,2.0,3.0,16.0,3.0,6.0,True
483,4.0,42.0,23.0,2.0,3.0,12.0,3.0,2.0,True
484,5.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,True
485,5.0,32.0,9.0,1.0,2.0,14.0,2.0,4.0,True
486,4.0,37.0,16.5,2.0,3.0,12.0,3.0,6.0,True
487,3.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,True
488,4.0,37.0,16.5,4.0,2.0,12.0,3.0,5.0,True
489,4.0,27.0,2.5,0.0,3.0,17.0,4.0,1.0,True
490,3.0,27.0,6.0,0.0,1.0,14.0,3.0,5.0,True
491,5.0,32.0,16.5,2.0,2.0,20.0,4.0,4.0,True
492,2.0,22.0,2.5,1.0,2.0,12.0,5.0,5.0,True
493,4.0,42.0,16.5,2.0,1.0,14.0,5.0,4.0,True
494,5.0,42.0,13.0,3.0,4.0,14.0,2.0,2.0,True
495,5.0,32.0,13.0,1.0,3.0,16.0,6.0,6.0,True
496,5.0,37.0,13.0,0.0,1.0,14.0,4.0,5.0,True
497,2.0,22.0,6.0,0.0,1.0,20.0,6.0,4.0,True
498,4.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,True
499,4.0,32.0,16.5,1.0,2.0,12.0,3.0,4.0,True
500,4.0,27.0,6.0,2.0,2.0,12.0,2.0,2.0,True
501,2.0,37.0,16.5,2.0,2.0,12.0,3.0,3.0,True
502,3.0,22.0,6.0,2.0,3.0,12.0,3.0,2.0,True
503,4.0,27.0,13.0,2.0,2.0,16.0,4.0,5.0,True
504,4.0,22.0,6.0,1.0,2.0,12.0,2.0,5.0,True
505,4.0,17.5,0.5,0.0,3.0,14.0,3.0,4.0,True
506,5.0,27.0,2.5,0.0,2.0,17.0,5.0,1.0,True
507,5.0,27.0,9.0,1.0,3.0,14.0,3.0,4.0,True
508,2.0,22.0,2.5,1.0,3.0,12.0,2.0,2.0,True
509,4.0,42.0,23.0,5.5,3.0,9.0,2.0,4.0,True
510,3.0,32.0,16.5,3.0,3.0,14.0,4.0,5.0,True
511,4.0,37.0,13.0,1.0,1.0,12.0,5.0,5.0,True
512,2.0,32.0,16.5,3.0,2.0,12.0,3.0,5.0,True
513,4.0,32.0,13.0,2.0,2.0,14.0,2.0,5.0,True
514,4.0,22.0,2.5,0.0,2.0,14.0,1.0,1.0,True
515,5.0,22.0,2.5,0.0,2.0,12.0,3.0,2.0,True
516,4.0,32.0,16.5,3.0,2.0,12.0,4.0,2.0,True
517,4.0,37.0,16.5,3.0,2.0,12.0,3.0,3.0,True
518,5.0,42.0,23.0,4.0,3.0,14.0,5.0,5.0,True
519,5.0,27.0,9.0,2.0,1.0,9.0,3.0,4.0,True
520,5.0,32.0,9.0,0.0,2.0,17.0,3.0,2.0,True
521,2.0,42.0,23.0,3.0,4.0,12.0,4.0,5.0,True
522,4.0,42.0,23.0,2.0,3.0,12.0,3.0,2.0,True
523,5.0,27.0,6.0,0.0,3.0,14.0,3.0,4.0,True
524,4.0,22.0,6.0,0.0,3.0,14.0,3.0,3.0,True
525,2.0,32.0,16.5,5.5,2.0,12.0,3.0,2.0,True
526,4.0,22.0,2.5,1.0,2.0,14.0,2.0,4.0,True
527,5.0,37.0,23.0,4.0,3.0,12.0,3.0,3.0,True
528,4.0,32.0,13.0,3.0,2.0,12.0,3.0,5.0,True
529,4.0,32.0,16.5,2.0,2.0,12.0,3.0,4.0,True
530,4.0,27.0,6.0,1.0,2.0,17.0,3.0,5.0,True
531,2.0,27.0,13.0,2.0,3.0,12.0,5.0,5.0,True
532,4.0,37.0,16.5,2.0,2.0,14.0,4.0,5.0,True
533,4.0,27.0,6.0,0.0,4.0,16.0,4.0,6.0,True
534,4.0,37.0,23.0,3.0,3.0,12.0,5.0,3.0,True
535,3.0,27.0,2.5,0.0,1.0,14.0,4.0,6.0,True
536,3.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,True
537,2.0,37.0,23.0,4.0,2.0,12.0,5.0,2.0,True
538,3.0,37.0,23.0,3.0,3.0,12.0,2.0,2.0,True
539,3.0,32.0,13.0,2.0,3.0,17.0,4.0,4.0,True
540,2.0,37.0,16.5,4.0,3.0,12.0,2.0,4.0,True
541,4.0,27.0,9.0,2.0,3.0,12.0,3.0,3.0,True
542,4.0,42.0,23.0,3.0,3.0,12.0,2.0,2.0,True
543,5.0,42.0,23.0,3.0,3.0,14.0,3.0,5.0,True
544,2.0,27.0,6.0,0.0,2.0,12.0,3.0,5.0,True
545,1.0,27.0,2.5,0.0,2.0,16.0,3.0,1.0,True
546,5.0,32.0,16.5,2.0,1.0,12.0,3.0,3.0,True
547,4.0,32.0,16.5,3.0,2.0,14.0,4.0,5.0,True
548,3.0,22.0,6.0,0.0,2.0,12.0,2.0,2.0,True
549,3.0,27.0,2.5,2.0,2.0,14.0,4.0,4.0,True
550,3.0,42.0,23.0,1.0,3.0,14.0,3.0,2.0,True
551,5.0,42.0,23.0,4.0,2.0,14.0,3.0,5.0,True
552,1.0,27.0,6.0,2.0,2.0,14.0,2.0,3.0,True
553,4.0,32.0,13.0,2.0,2.0,12.0,2.0,5.0,True
554,4.0,32.0,13.0,2.0,1.0,12.0,5.0,5.0,True
555,5.0,32.0,16.5,3.0,2.0,12.0,2.0,4.0,True
556,5.0,42.0,23.0,2.0,1.0,20.0,4.0,3.0,True
557,4.0,27.0,9.0,2.0,2.0,12.0,3.0,4.0,True
558,4.0,37.0,16.5,3.0,3.0,16.0,3.0,2.0,True
559,5.0,37.0,16.5,5.5,1.0,16.0,4.0,4.0,True
560,3.0,42.0,9.0,2.0,1.0,12.0,4.0,4.0,True
561,4.0,27.0,6.0,1.0,3.0,14.0,4.0,3.0,True
562,3.0,27.0,9.0,2.0,3.0,12.0,2.0,4.0,True
563,4.0,27.0,6.0,2.0,2.0,16.0,5.0,5.0,True
564,4.0,37.0,16.5,4.0,3.0,14.0,4.0,5.0,True
565,4.0,32.0,16.5,3.0,3.0,14.0,3.0,4.0,True
566,4.0,27.0,6.0,1.0,2.0,16.0,3.0,5.0,True
567,5.0,42.0,23.0,2.0,2.0,12.0,4.0,4.0,True
568,4.0,32.0,13.0,1.0,3.0,14.0,3.0,2.0,True
569,2.0,27.0,6.0,1.0,2.0,12.0,3.0,2.0,True
570,3.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,True
571,3.0,27.0,6.0,0.0,2.0,17.0,2.0,4.0,True
572,5.0,37.0,23.0,4.0,2.0,12.0,3.0,5.0,True
573,3.0,32.0,16.5,3.0,4.0,12.0,5.0,4.0,True
574,4.0,22.0,2.5,0.0,2.0,12.0,2.0,2.0,True
575,2.0,22.0,6.0,2.0,3.0,12.0,5.0,3.0,True
576,4.0,27.0,9.0,2.0,3.0,14.0,3.0,2.0,True
577,4.0,22.0,2.5,0.0,1.0,20.0,6.0,5.0,True
578,3.0,42.0,23.0,5.5,4.0,12.0,2.0,5.0,True
579,3.0,42.0,23.0,3.0,2.0,20.0,6.0,5.0,True
580,3.0,22.0,2.5,1.0,3.0,12.0,3.0,2.0,True
581,4.0,32.0,9.0,2.0,2.0,14.0,3.0,5.0,True
582,3.0,32.0,16.5,1.0,3.0,12.0,3.0,4.0,True
583,3.0,27.0,6.0,2.0,1.0,14.0,3.0,3.0,True
584,3.0,27.0,6.0,1.0,3.0,14.0,3.0,4.0,True
585,4.0,37.0,16.5,3.0,1.0,14.0,5.0,5.0,True
586,4.0,32.0,13.0,2.0,2.0,16.0,5.0,6.0,True
587,3.0,22.0,2.5,0.0,1.0,17.0,4.0,4.0,True
588,3.0,27.0,6.0,0.0,3.0,14.0,3.0,4.0,True
589,3.0,42.0,23.0,3.0,2.0,14.0,5.0,6.0,True
590,5.0,32.0,13.0,3.0,3.0,14.0,2.0,2.0,True
591,5.0,27.0,2.5,1.0,2.0,14.0,3.0,4.0,True
592,3.0,27.0,9.0,3.0,1.0,14.0,3.0,4.0,True
593,2.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,True
594,1.0,42.0,23.0,5.5,2.0,12.0,5.0,5.0,True
595,3.0,22.0,2.5,0.0,1.0,14.0,2.0,4.0,True
596,4.0,27.0,2.5,0.0,1.0,17.0,5.0,6.0,True
597,5.0,27.0,6.0,0.0,2.0,16.0,3.0,5.0,True
598,3.0,27.0,6.0,1.0,2.0,14.0,4.0,4.0,True
599,2.0,42.0,23.0,1.0,1.0,14.0,3.0,4.0,True
600,4.0,27.0,6.0,0.0,4.0,14.0,3.0,4.0,True
601,3.0,22.0,6.0,1.0,1.0,14.0,3.0,4.0,True
602,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,True
603,3.0,27.0,2.5,4.0,2.0,14.0,3.0,2.0,True
604,4.0,27.0,6.0,3.0,2.0,14.0,2.0,4.0,True
605,3.0,32.0,16.5,2.0,3.0,14.0,3.0,5.0,True
606,5.0,22.0,2.5,0.0,3.0,14.0,3.0,6.0,True
607,5.0,32.0,13.0,1.0,2.0,14.0,3.0,5.0,True
608,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,True
609,3.0,32.0,13.0,2.0,1.0,14.0,3.0,5.0,True
610,1.0,37.0,23.0,4.0,2.0,12.0,2.0,2.0,True
611,2.0,22.0,2.5,1.0,3.0,14.0,4.0,4.0,True
612,4.0,42.0,23.0,3.0,4.0,12.0,3.0,4.0,True
613,4.0,27.0,6.0,2.0,2.0,14.0,5.0,5.0,True
614,5.0,37.0,16.5,2.0,4.0,16.0,3.0,4.0,True
615,4.0,22.0,6.0,0.0,3.0,12.0,3.0,3.0,True
616,3.0,32.0,16.5,3.0,2.0,14.0,5.0,3.0,True
617,4.0,27.0,9.0,3.0,3.0,12.0,3.0,4.0,True
618,5.0,27.0,6.0,0.0,1.0,16.0,4.0,4.0,True
619,2.0,22.0,6.0,3.0,3.0,12.0,3.0,2.0,True
620,5.0,22.0,2.5,0.0,1.0,16.0,4.0,5.0,True
621,5.0,42.0,23.0,4.0,4.0,14.0,1.0,6.0,True
622,4.0,32.0,9.0,1.0,1.0,16.0,4.0,5.0,True
623,4.0,22.0,2.5,2.0,3.0,12.0,2.0,2.0,True
624,3.0,42.0,23.0,5.5,3.0,14.0,3.0,5.0,True
625,3.0,22.0,2.5,1.0,1.0,12.0,5.0,4.0,True
626,5.0,27.0,9.0,2.0,2.0,17.0,2.0,2.0,True
627,3.0,22.0,2.5,0.0,1.0,12.0,2.0,4.0,True
628,4.0,32.0,13.0,1.0,2.0,12.0,3.0,3.0,True
629,4.0,37.0,16.5,1.0,2.0,12.0,3.0,4.0,True
630,5.0,32.0,9.0,3.0,2.0,17.0,4.0,6.0,True
631,4.0,27.0,9.0,1.0,2.0,12.0,2.0,3.0,True
632,3.0,27.0,2.5,1.0,3.0,14.0,3.0,2.0,True
633,2.0,22.0,2.5,1.0,2.0,16.0,4.0,3.0,True
634,1.0,42.0,16.5,5.5,3.0,14.0,5.0,5.0,True
635,3.0,27.0,13.0,2.0,2.0,9.0,2.0,4.0,True
636,4.0,42.0,23.0,3.0,4.0,14.0,3.0,2.0,True
637,3.0,27.0,9.0,2.0,2.0,12.0,3.0,4.0,True
638,3.0,27.0,6.0,2.0,2.0,14.0,3.0,1.0,True
639,5.0,27.0,2.5,0.0,3.0,14.0,3.0,2.0,True
640,3.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,True
641,3.0,22.0,2.5,0.0,3.0,16.0,4.0,2.0,True
642,3.0,42.0,23.0,3.0,1.0,12.0,3.0,3.0,True
643,5.0,42.0,23.0,2.0,2.0,12.0,2.0,5.0,True
644,4.0,27.0,2.5,0.0,1.0,17.0,4.0,4.0,True
645,5.0,27.0,6.0,0.0,2.0,14.0,3.0,5.0,True
646,4.0,32.0,16.5,4.0,2.0,14.0,4.0,4.0,True
647,4.0,27.0,6.0,0.0,3.0,12.0,3.0,2.0,True
648,4.0,32.0,9.0,2.0,2.0,14.0,3.0,4.0,True
649,3.0,27.0,9.0,2.0,1.0,14.0,3.0,4.0,True
650,3.0,27.0,2.5,1.0,2.0,16.0,2.0,2.0,True
651,5.0,27.0,13.0,2.0,2.0,9.0,2.0,4.0,True
652,2.0,27.0,13.0,2.0,2.0,12.0,3.0,4.0,True
653,3.0,42.0,16.5,4.0,2.0,14.0,3.0,5.0,True
654,3.0,32.0,9.0,2.0,1.0,14.0,3.0,2.0,True
655,5.0,32.0,13.0,0.0,2.0,12.0,3.0,5.0,True
656,1.0,27.0,9.0,2.0,2.0,12.0,2.0,4.0,True
657,3.0,32.0,13.0,3.0,2.0,12.0,3.0,2.0,True
658,5.0,27.0,2.5,0.0,3.0,14.0,5.0,5.0,True
659,4.0,32.0,6.0,1.0,1.0,16.0,4.0,4.0,True
660,5.0,27.0,13.0,3.0,1.0,14.0,3.0,4.0,True
661,5.0,27.0,2.5,0.0,3.0,20.0,6.0,6.0,True
662,5.0,32.0,16.5,4.0,2.0,12.0,2.0,4.0,True
663,4.0,37.0,13.0,0.0,2.0,12.0,3.0,3.0,True
664,3.0,22.0,2.5,0.0,3.0,16.0,4.0,4.0,True
665,5.0,37.0,13.0,2.0,4.0,17.0,4.0,6.0,True
666,4.0,22.0,2.5,2.0,1.0,12.0,3.0,4.0,True
667,1.0,42.0,16.5,2.0,4.0,16.0,5.0,2.0,True
668,3.0,37.0,16.5,3.0,3.0,17.0,4.0,4.0,True
669,4.0,22.0,2.5,0.0,3.0,17.0,3.0,4.0,True
670,5.0,32.0,13.0,2.0,2.0,20.0,4.0,2.0,True
671,3.0,37.0,16.5,2.0,3.0,17.0,4.0,5.0,True
672,4.0,32.0,16.5,4.0,3.0,12.0,2.0,4.0,True
673,4.0,32.0,16.5,2.0,2.0,14.0,3.0,5.0,True
674,5.0,37.0,16.5,2.0,4.0,17.0,3.0,3.0,True
675,3.0,27.0,9.0,2.0,1.0,12.0,3.0,5.0,True
676,3.0,42.0,23.0,3.0,3.0,9.0,3.0,5.0,True
677,4.0,32.0,9.0,2.0,1.0,20.0,4.0,5.0,True
678,4.0,22.0,6.0,2.0,2.0,12.0,3.0,3.0,True
679,1.0,32.0,13.0,2.0,2.0,16.0,6.0,5.0,True
680,4.0,22.0,2.5,0.0,1.0,12.0,2.0,2.0,True
681,4.0,27.0,9.0,2.0,1.0,12.0,3.0,4.0,True
682,3.0,27.0,6.0,0.0,2.0,14.0,4.0,5.0,True
683,4.0,32.0,13.0,4.0,2.0,12.0,3.0,5.0,True
684,5.0,42.0,23.0,3.0,4.0,12.0,2.0,4.0,True
685,2.0,37.0,16.5,3.0,1.0,14.0,3.0,4.0,True
686,3.0,32.0,9.0,0.0,2.0,14.0,3.0,5.0,True
687,4.0,37.0,16.5,2.0,3.0,14.0,3.0,6.0,True
688,1.0,32.0,16.5,4.0,3.0,12.0,3.0,5.0,True
689,3.0,37.0,16.5,1.0,3.0,14.0,3.0,5.0,True
690,4.0,22.0,2.5,0.0,3.0,14.0,4.0,5.0,True
691,4.0,22.0,6.0,2.0,2.0,12.0,2.0,2.0,True
692,3.0,22.0,2.5,1.0,3.0,12.0,3.0,2.0,True
693,5.0,27.0,6.0,1.0,3.0,16.0,4.0,1.0,True
694,5.0,27.0,9.0,2.0,2.0,20.0,6.0,5.0,True
695,4.0,22.0,6.0,1.0,2.0,12.0,5.0,4.0,True
696,1.0,32.0,16.5,3.0,1.0,20.0,4.0,2.0,True
697,5.0,22.0,2.5,0.0,2.0,16.0,4.0,4.0,True
698,4.0,42.0,16.5,3.0,2.0,14.0,3.0,5.0,True
699,4.0,32.0,13.0,2.0,4.0,16.0,4.0,6.0,True
700,4.0,32.0,9.0,2.0,2.0,16.0,4.0,5.0,True
701,2.0,42.0,23.0,4.0,1.0,12.0,3.0,4.0,True
702,3.0,42.0,16.5,2.0,2.0,14.0,4.0,4.0,True
703,4.0,42.0,16.5,1.0,3.0,14.0,4.0,5.0,True
704,4.0,32.0,13.0,3.0,2.0,16.0,4.0,5.0,True
705,4.0,27.0,2.5,0.0,2.0,14.0,5.0,5.0,True
706,4.0,27.0,6.0,1.0,1.0,14.0,3.0,4.0,True
707,5.0,27.0,6.0,0.0,2.0,14.0,3.0,5.0,True
708,4.0,27.0,6.0,0.0,3.0,20.0,6.0,6.0,True
709,5.0,27.0,6.0,0.0,2.0,14.0,3.0,4.0,True
710,4.0,27.0,6.0,2.0,2.0,12.0,4.0,4.0,True
711,4.0,42.0,23.0,1.0,3.0,14.0,3.0,4.0,True
712,5.0,22.0,6.0,1.0,3.0,12.0,3.0,3.0,True
713,3.0,37.0,16.5,3.0,3.0,14.0,4.0,5.0,True
714,4.0,27.0,9.0,2.0,3.0,14.0,4.0,4.0,True
715,4.0,42.0,13.0,0.0,3.0,12.0,2.0,4.0,True
716,4.0,27.0,2.5,0.0,2.0,14.0,3.0,5.0,True
717,2.0,32.0,13.0,3.0,2.0,16.0,4.0,2.0,True
718,4.0,37.0,16.5,4.0,2.0,12.0,5.0,5.0,True
719,2.0,22.0,2.5,0.0,2.0,16.0,2.0,5.0,True
720,5.0,42.0,23.0,1.0,3.0,12.0,5.0,2.0,True
721,3.0,27.0,6.0,2.0,1.0,16.0,4.0,5.0,True
722,3.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,True
723,4.0,32.0,9.0,2.0,1.0,14.0,3.0,5.0,True
724,4.0,27.0,9.0,1.0,1.0,14.0,3.0,5.0,True
725,5.0,27.0,6.0,0.0,3.0,12.0,3.0,4.0,True
726,4.0,37.0,13.0,2.0,3.0,17.0,4.0,6.0,True
727,3.0,42.0,23.0,2.0,2.0,14.0,3.0,4.0,True
728,5.0,22.0,2.5,0.0,1.0,17.0,5.0,1.0,True
729,2.0,37.0,23.0,5.5,2.0,14.0,3.0,5.0,True
730,4.0,32.0,2.5,0.0,2.0,12.0,3.0,2.0,True
731,4.0,27.0,2.5,0.0,3.0,12.0,3.0,3.0,True
732,2.0,27.0,2.5,0.0,2.0,14.0,3.0,5.0,True
733,3.0,22.0,2.5,0.0,3.0,14.0,3.0,6.0,True
734,3.0,42.0,23.0,5.5,2.0,12.0,4.0,2.0,True
735,3.0,37.0,16.5,3.0,3.0,14.0,3.0,3.0,True
736,2.0,27.0,9.0,0.0,2.0,14.0,3.0,4.0,True
737,2.0,37.0,16.5,3.0,1.0,12.0,3.0,2.0,True
738,3.0,22.0,2.5,2.0,3.0,17.0,4.0,2.0,True
739,4.0,22.0,6.0,0.0,3.0,12.0,3.0,4.0,True
740,4.0,37.0,16.5,4.0,1.0,14.0,5.0,4.0,True
741,4.0,27.0,9.0,3.0,3.0,14.0,3.0,2.0,True
742,4.0,22.0,2.5,0.0,1.0,14.0,2.0,5.0,True
743,2.0,42.0,23.0,4.0,2.0,14.0,3.0,5.0,True
744,5.0,27.0,6.0,0.0,2.0,14.0,5.0,2.0,True
745,2.0,27.0,6.0,1.0,1.0,12.0,3.0,5.0,True
746,3.0,32.0,16.5,2.0,2.0,12.0,3.0,2.0,True
747,4.0,37.0,23.0,5.5,2.0,12.0,4.0,2.0,True
748,4.0,17.5,2.5,0.0,1.0,12.0,4.0,2.0,True
749,5.0,22.0,2.5,1.0,1.0,14.0,3.0,5.0,True
750,4.0,22.0,2.5,0.0,2.0,14.0,5.0,4.0,True
751,3.0,27.0,9.0,2.0,2.0,14.0,3.0,5.0,True
752,2.0,32.0,9.0,2.0,2.0,16.0,4.0,5.0,True
753,5.0,22.0,2.5,0.0,1.0,14.0,2.0,2.0,True
754,3.0,22.0,2.5,1.0,3.0,14.0,5.0,4.0,True
755,3.0,27.0,9.0,2.0,3.0,12.0,5.0,5.0,True
756,4.0,27.0,16.5,5.5,2.0,14.0,4.0,4.0,True
757,4.0,32.0,13.0,2.0,3.0,14.0,3.0,5.0,True
758,4.0,27.0,9.0,2.0,2.0,16.0,3.0,4.0,True
759,5.0,32.0,13.0,2.0,2.0,17.0,4.0,4.0,True
760,4.0,27.0,6.0,1.0,3.0,14.0,4.0,1.0,True
761,4.0,32.0,13.0,3.0,4.0,12.0,3.0,5.0,True
762,3.0,27.0,2.5,1.0,2.0,16.0,4.0,2.0,True
763,3.0,42.0,23.0,3.0,2.0,14.0,3.0,5.0,True
764,4.0,27.0,2.5,0.0,1.0,12.0,3.0,2.0,True
765,4.0,22.0,2.5,0.0,1.0,14.0,4.0,4.0,True
766,5.0,32.0,13.0,2.0,1.0,14.0,2.0,2.0,True
767,3.0,32.0,9.0,2.0,2.0,14.0,3.0,5.0,True
768,3.0,37.0,16.5,2.0,2.0,12.0,3.0,4.0,True
769,2.0,42.0,23.0,3.0,3.0,14.0,3.0,4.0,True
770,5.0,32.0,16.5,2.0,4.0,17.0,4.0,4.0,True
771,4.0,22.0,2.5,1.0,3.0,12.0,5.0,3.0,True
772,5.0,27.0,9.0,2.0,2.0,14.0,3.0,4.0,True
